0.000000	10.000000
0.100000	10.550950
0.200000	11.003799
0.300000	11.358550
0.400000	11.615200
0.500000	11.773750
0.600000	11.834200
0.700000	11.796550
0.800000	11.660800
0.900000	11.426950
1.000000	11.095000
1.100000	10.664950
1.200000	10.136800
1.300000	9.510550
1.400000	8.786200
1.500000	7.963750
1.600000	7.043200
1.700000	6.024550
1.800000	4.907800
1.900000	3.692950
